YEAR,QUARTER,MONTH,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,SERVICE_CLASS,REV_PAX_ENP_110,REV_PAX_MILES_140,REV_PAX_MILES_COACH,REV_PAX_MILES_FIRST,NON_REV_PAX_MILES,REV_TON_MILES_240,REV_TON_MILES_FREIGHT_247,REV_TON_MILES_PAX_241,REV_TON_MILES_USPR_MAIL,REV_TON_MILES_USNONPR_MAIL,REV_TON_MILES_MAIL_249,REV_TON_MILES_FOREIGN_MAIL,REV_TON_MILES_EXPRESS_MAIL,NON_REV_TON_MILES,AVL_TON_MILES_280,AVL_SEAT_MILES_320,AVL_SEAT_MILES_FIRST,AVL_SEAT_MILES_COACH,REV_ACRFT_MILES_FLOWN_410,REV_ACRFT_MILES_SCH_430,REV_ACRFT_MILES_SCH_COMPLETED,REV_ACRFT_DEP_PERF_510,REV_ACRFT_HRS_AIRBORNE_610,ACRFT_HRS_RAMPTORAMP_630
2022,1,1,19393,WN,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,F,8831404.00,7419966756.00,0.00,7419966756.00,,750463449.00,8116160.00,741996676.00,,,350613.00,,,,1334279797.00,10898342038.00,10898342038.00,0.00,69520522.00,74282384.00,,91102.00,160370.00,188789.00
2022,1,1,19393,WN,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,K,8831404.00,7419966756.00,0.00,7419966756.00,,750463449.00,8116160.00,741996676.00,,,350613.00,,,,1334279797.00,10898342038.00,10898342038.00,0.00,69520522.00,74282384.00,,91102.00,160370.00,188789.00
2022,1,1,19393,WN,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,L,1095.00,626328.00,0.00,626328.00,,62746.00,0.00,62633.00,,,113.00,,,,109404.00,896832.00,896832.00,0.00,5888.00,0.00,,8.00,13.00,15.00
2022,1,1,19393,WN,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,V,2435.00,2324168.00,0.00,2324168.00,,232530.00,0.00,232417.00,,,113.00,,,,438847.00,3572383.00,3572383.00,0.00,22161.00,0.00,,21.00,50.00,56.00
2022,1,1,19393,WN,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,Z,8833839.00,7422290924.00,0.00,7422290924.00,,750695979.00,8116160.00,742229092.00,,,350726.00,,,,1334718644.00,10901914421.00,10901914421.00,0.00,69542683.00,74282384.00,,91123.00,160419.00,188845.00
2022,1,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,F,240534.00,269254928.00,0.00,269254928.00,,26932909.00,7416.00,26925493.00,,,0.00,,,,48002828.00,395474518.00,395474518.00,0.00,2698378.00,2701078.00,,2433.00,6064.00,6968.00
2022,1,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,K,240534.00,269254928.00,0.00,269254928.00,,26932909.00,7416.00,26925493.00,,,0.00,,,,48002828.00,395474518.00,395474518.00,0.00,2698378.00,2701078.00,,2433.00,6064.00,6968.00
2022,1,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,Z,240534.00,269254928.00,0.00,269254928.00,,26932909.00,7416.00,26925493.00,,,0.00,,,,48002828.00,395474518.00,395474518.00,0.00,2698378.00,2701078.00,,2433.00,6064.00,6968.00
2022,1,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,F,416230.00,182253623.00,0.00,182253623.00,,18304851.00,60650.00,18225362.00,,,18838.00,,,,32550680.00,263081524.00,263081524.00,0.00,3461599.00,3666477.00,,8109.00,9856.00,12608.00
2022,1,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,K,416230.00,182253623.00,0.00,182253623.00,,18304851.00,60650.00,18225362.00,,,18838.00,,,,32550680.00,263081524.00,263081524.00,0.00,3461599.00,3666477.00,,8109.00,9856.00,12608.00
2022,1,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,Z,416230.00,182253623.00,0.00,182253623.00,,18304851.00,60650.00,18225362.00,,,18838.00,,,,32550680.00,263081524.00,263081524.00,0.00,3461599.00,3666477.00,,8109.00,9856.00,12608.00
2022,1,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,F,622946.00,911980553.00,0.00,911980553.00,,104605522.00,13247966.00,91198055.00,,,159501.00,,,,220750016.00,1318511816.00,1318511816.00,0.00,5802024.00,5963846.00,,5657.00,12413.00,14288.00
2022,1,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,K,622946.00,911980553.00,0.00,911980553.00,,104605522.00,13247966.00,91198055.00,,,159501.00,,,,220750016.00,1318511816.00,1318511816.00,0.00,5802024.00,5963846.00,,5657.00,12413.00,14288.00
2022,1,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,L,410.00,676100.00,0.00,676100.00,,121207.00,28.00,67610.00,,,53570.00,,,,683912.00,1374988.00,1374988.00,0.00,12846.00,0.00,,82.00,42.00,71.00
2022,1,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,V,915.00,1970631.00,0.00,1970631.00,,270755.00,20122.00,197063.00,,,53570.00,,,,1093147.00,3512808.00,3512808.00,0.00,20536.00,0.00,,85.00,57.00,87.00
2022,1,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,Z,623861.00,913951184.00,0.00,913951184.00,,104876277.00,13268088.00,91395118.00,,,213071.00,,,,221843163.00,1322024624.00,1322024624.00,0.00,5822560.00,5963846.00,,5742.00,12470.00,14375.00
2022,1,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,F,10505.00,46043552.00,0.00,46043552.00,,9790592.00,5180113.00,4604355.00,,,6123.00,,,,28006193.00,141227614.00,141227614.00,0.00,526321.00,530140.00,,121.00,1044.00,1098.00
2022,1,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,K,10505.00,46043552.00,0.00,46043552.00,,9790592.00,5180113.00,4604355.00,,,6123.00,,,,28006193.00,141227614.00,141227614.00,0.00,526321.00,530140.00,,121.00,1044.00,1098.00
2022,1,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,V,553.00,1478286.00,0.00,1478286.00,,147829.00,0.00,147829.00,,,0.00,,,,516527.00,2681866.00,2681866.00,0.00,9647.00,0.00,,4.00,20.00,23.00
2022,1,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,Z,11058.00,47521838.00,0.00,47521838.00,,9938420.00,5180113.00,4752184.00,,,6123.00,,,,28522721.00,143909480.00,143909480.00,0.00,535968.00,530140.00,,125.00,1064.00,1121.00
2022,1,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,F,7752076.00,7802922951.00,0.00,7802922951.00,,806991046.00,16478745.00,780292295.00,,,10220005.00,,,,1540515152.00,11069968802.00,11069968802.00,0.00,62912885.00,64968091.00,,67429.00,141952.00,169718.00
2022,1,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,K,7752076.00,7802922951.00,0.00,7802922951.00,,806991046.00,16478745.00,780292295.00,,,10220005.00,,,,1540515152.00,11069968802.00,11069968802.00,0.00,62912885.00,64968091.00,,67429.00,141952.00,169718.00
2022,1,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,L,27632.00,19553617.00,0.00,19553617.00,,2007266.00,51316.00,1955362.00,,,588.00,,,,15439905.00,60781273.00,60781273.00,0.00,614693.00,0.00,,976.00,1456.00,1824.00
2022,1,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,V,30479.00,22976704.00,0.00,22976704.00,,2349575.00,51316.00,2297670.00,,,588.00,,,,17117654.00,72273588.00,72273588.00,0.00,674775.00,0.00,,1043.00,1591.00,1986.00
2022,1,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,Z,7782555.00,7825899655.00,0.00,7825899655.00,,809340620.00,16530061.00,782589966.00,,,10220594.00,,,,1557632806.00,11142242390.00,11142242390.00,0.00,63587660.00,64968091.00,,68472.00,143542.00,171704.00
2022,1,1,19790,DL,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,3,F,750752.00,1329790764.00,0.00,1329790764.00,,143243139.00,9938739.00,132979076.00,,,325324.00,,,,263778689.00,1865731504.00,1865731504.00,0.00,9806768.00,10050107.00,,5814.00,20799.00,23466.00
2022,1,1,19790,DL,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,3,K,750752.00,1329790764.00,0.00,1329790764.00,,143243139.00,9938739.00,132979076.00,,,325324.00,,,,263778689.00,1865731504.00,1865731504.00,0.00,9806768.00,10050107.00,,5814.00,20799.00,23466.00
2022,1,1,19790,DL,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,3,L,0.00,0.00,0.00,0.00,,163.00,163.00,0.00,,,0.00,,,,69818.00,0.00,0.00,0.00,1420.00,0.00,,1.00,3.00,3.00
2022,1,1,19790,DL,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,3,V,0.00,0.00,0.00,0.00,,163.00,163.00,0.00,,,0.00,,,,69818.00,0.00,0.00,0.00,1420.00,0.00,,1.00,3.00,3.00
2022,1,1,19790,DL,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,3,Z,750752.00,1329790764.00,0.00,1329790764.00,,143243302.00,9938902.00,132979076.00,,,325324.00,,,,263848507.00,1865731504.00,1865731504.00,0.00,9808188.00,10050107.00,,5815.00,20802.00,23469.00
2022,1,1,19790,DL,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,3,3,F,274169.00,1198770847.00,0.00,1198770847.00,,166664606.00,44003408.00,119877085.00,,,2784113.00,,,,360689205.00,2074526198.00,2074526198.00,0.00,7724987.00,7981422.00,,1780.00,15093.00,16011.00
2022,1,1,19790,DL,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,3,3,K,274169.00,1198770847.00,0.00,1198770847.00,,166664606.00,44003408.00,119877085.00,,,2784113.00,,,,360689205.00,2074526198.00,2074526198.00,0.00,7724987.00,7981422.00,,1780.00,15093.00,16011.00
2022,1,1,19790,DL,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,3,3,Z,274169.00,1198770847.00,0.00,1198770847.00,,166664606.00,44003408.00,119877085.00,,,2784113.00,,,,360689205.00,2074526198.00,2074526198.00,0.00,7724987.00,7981422.00,,1780.00,15093.00,16011.00
2022,1,1,19790,DL,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,3,F,33692.00,221021460.00,0.00,221021460.00,,50320867.00,25863428.00,22102146.00,,,2355293.00,,,,102947958.00,650110269.00,650110269.00,0.00,2184362.00,2234272.00,,371.00,4137.00,4323.00
2022,1,1,19790,DL,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,3,K,33692.00,221021460.00,0.00,221021460.00,,50320867.00,25863428.00,22102146.00,,,2355293.00,,,,102947958.00,650110269.00,650110269.00,0.00,2184362.00,2234272.00,,371.00,4137.00,4323.00
2022,1,1,19790,DL,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,3,L,605.00,3966380.00,0.00,3966380.00,,1489904.00,1075199.00,396638.00,,,18067.00,,,,6220187.00,8177488.00,8177488.00,0.00,135174.00,0.00,,38.00,276.00,297.00
2022,1,1,19790,DL,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,3,V,605.00,3966380.00,0.00,3966380.00,,1489904.00,1075199.00,396638.00,,,18067.00,,,,6220187.00,8177488.00,8177488.00,0.00,135174.00,0.00,,38.00,276.00,297.00
2022,1,1,19790,DL,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,3,Z,34297.00,224987840.00,0.00,224987840.00,,51810771.00,26938627.00,22498784.00,,,2373360.00,,,,109168145.00,658287757.00,658287757.00,0.00,2319536.00,2234272.00,,409.00,4413.00,4620.00
2022,1,1,19805,AA,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,F,7567361.00,8033159941.00,0.00,8033159941.00,,826400910.00,15416839.00,803315994.00,,,7668076.00,,,,1572306545.00,11668303463.00,11668303463.00,0.00,67114266.00,69910600.00,,66947.00,151548.00,180917.00
2022,1,1,19805,AA,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,K,7567361.00,8033159941.00,0.00,8033159941.00,,826400910.00,15416839.00,803315994.00,,,7668076.00,,,,1572306545.00,11668303463.00,11668303463.00,0.00,67114266.00,69910600.00,,66947.00,151548.00,180917.00
2022,1,1,19805,AA,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,L,1129.00,1902648.00,0.00,1902648.00,,241368.00,51103.00,190265.00,,,0.00,,,,728087.00,3809064.00,3809064.00,0.00,13420.00,0.00,,8.00,27.00,30.00
2022,1,1,19805,AA,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,V,1129.00,1902648.00,0.00,1902648.00,,241368.00,51103.00,190265.00,,,0.00,,,,728087.00,3809064.00,3809064.00,0.00,13420.00,0.00,,8.00,27.00,30.00
2022,1,1,19805,AA,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,Z,7568490.00,8035062589.00,0.00,8035062589.00,,826642278.00,15467942.00,803506259.00,,,7668076.00,,,,1573034632.00,11672112527.00,11672112527.00,0.00,67127686.00,69910600.00,,66955.00,151575.00,180948.00
2022,1,1,19805,AA,American Airlines Inc.,10049,A,AA,American Airlines Inc.,3,3,F,209437.00,922943531.00,0.00,922943531.00,,160190743.00,65291742.00,92294353.00,,,2604648.00,,,,384369310.00,1955173389.00,1955173389.00,0.00,7133614.00,7363383.00,,1636.00,13653.00,14474.00
2022,1,1,19805,AA,American Airlines Inc.,10049,A,AA,American Airlines Inc.,3,3,K,209437.00,922943531.00,0.00,922943531.00,,160190743.00,65291742.00,92294353.00,,,2604648.00,,,,384369310.00,1955173389.00,1955173389.00,0.00,7133614.00,7363383.00,,1636.00,13653.00,14474.00
2022,1,1,19805,AA,American Airlines Inc.,10049,A,AA,American Airlines Inc.,3,3,Z,209437.00,922943531.00,0.00,922943531.00,,160190743.00,65291742.00,92294353.00,,,2604648.00,,,,384369310.00,1955173389.00,1955173389.00,0.00,7133614.00,7363383.00,,1636.00,13653.00,14474.00
2022,1,1,19805,AA,American Airlines Inc.,10050,L,AA,American Airlines Inc.,3,3,F,1493117.00,2349640815.00,0.00,2349640815.00,,270544437.00,34673975.00,234964082.00,,,906381.00,,,,496757465.00,3379397980.00,3379397980.00,0.00,17722450.00,18288641.00,,12363.00,37619.00,43573.00
2022,1,1,19805,AA,American Airlines Inc.,10050,L,AA,American Airlines Inc.,3,3,K,1493117.00,2349640815.00,0.00,2349640815.00,,270544437.00,34673975.00,234964082.00,,,906381.00,,,,496757465.00,3379397980.00,3379397980.00,0.00,17722450.00,18288641.00,,12363.00,37619.00,43573.00
2022,1,1,19805,AA,American Airlines Inc.,10050,L,AA,American Airlines Inc.,3,3,Z,1493117.00,2349640815.00,0.00,2349640815.00,,270544437.00,34673975.00,234964082.00,,,906381.00,,,,496757465.00,3379397980.00,3379397980.00,0.00,17722450.00,18288641.00,,12363.00,37619.00,43573.00
2022,1,1,19805,AA,American Airlines Inc.,10052,P,AA,American Airlines Inc.,3,3,F,30889.00,217775023.00,0.00,217775023.00,,54348925.00,31079560.00,21777502.00,,,1491863.00,,,,134110356.00,454526077.00,454526077.00,0.00,2470893.00,2536616.00,,449.00,4746.00,4989.00
2022,1,1,19805,AA,American Airlines Inc.,10052,P,AA,American Airlines Inc.,3,3,K,30889.00,217775023.00,0.00,217775023.00,,54348925.00,31079560.00,21777502.00,,,1491863.00,,,,134110356.00,454526077.00,454526077.00,0.00,2470893.00,2536616.00,,449.00,4746.00,4989.00
2022,1,1,19805,AA,American Airlines Inc.,10052,P,AA,American Airlines Inc.,3,3,Z,30889.00,217775023.00,0.00,217775023.00,,54348925.00,31079560.00,21777502.00,,,1491863.00,,,,134110356.00,454526077.00,454526077.00,0.00,2470893.00,2536616.00,,449.00,4746.00,4989.00
2022,1,1,19874,8C,Air Transport International,06029,D,8C,Air Transport International,2,2,P,0.00,0.00,0.00,0.00,,113257360.00,113257360.00,0.00,,,0.00,,,,206804334.00,0.00,0.00,0.00,3510476.00,0.00,,2457.00,7581.00,8626.00
2022,1,1,19874,8C,Air Transport International,06029,D,8C,Air Transport International,2,2,V,127.00,57362.00,0.00,57362.00,,113662442.00,113656706.00,5736.00,,,0.00,,,,208192710.00,806358.00,806358.00,0.00,3543123.00,0.00,,2504.00,7661.00,8723.00
2022,1,1,19874,8C,Air Transport International,06029,D,8C,Air Transport International,2,2,Z,127.00,57362.00,0.00,57362.00,,113662442.00,113656706.00,5736.00,,,0.00,,,,208192710.00,806358.00,806358.00,0.00,3543123.00,0.00,,2504.00,7661.00,8723.00
2022,1,1,19874,8C,Air Transport International,16028,A,8C,Air Transport International,2,2,V,727.00,1628832.00,0.00,1628832.00,,1757945.00,1595061.00,162883.00,,,0.00,,,,5265339.00,4038972.00,4038972.00,0.00,136530.00,0.00,,52.00,282.00,300.00
2022,1,1,19874,8C,Air Transport International,16028,A,8C,Air Transport International,2,2,Z,727.00,1628832.00,0.00,1628832.00,,1757945.00,1595061.00,162883.00,,,0.00,,,,5265339.00,4038972.00,4038972.00,0.00,136530.00,0.00,,52.00,282.00,300.00
2022,1,1,19917,5X,United Parcel Service,06910,D,5X,United Parcel Service,3,3,G,0.00,0.00,0.00,0.00,,402789497.00,379381545.00,0.00,,,23407953.00,,,,807396156.00,0.00,0.00,0.00,12008030.00,12008030.00,,12449.00,26073.00,30268.00
2022,1,1,19917,5X,United Parcel Service,06910,D,5X,United Parcel Service,3,3,K,0.00,0.00,0.00,0.00,,402789497.00,379381545.00,0.00,,,23407953.00,,,,807396156.00,0.00,0.00,0.00,12008030.00,12008030.00,,12449.00,26073.00,30268.00
2022,1,1,19917,5X,United Parcel Service,06910,D,5X,United Parcel Service,3,3,V,0.00,0.00,0.00,0.00,,1253.00,1253.00,0.00,,,0.00,,,,42039.00,0.00,0.00,0.00,525.00,0.00,,1.00,1.00,2.00
2022,1,1,19917,5X,United Parcel Service,06910,D,5X,United Parcel Service,3,3,Z,0.00,0.00,0.00,0.00,,402790751.00,379382798.00,0.00,,,23407953.00,,,,807438195.00,0.00,0.00,0.00,12008555.00,12008030.00,,12450.00,26074.00,30270.00
2022,1,1,19917,5X,United Parcel Service,16911,A,5X,United Parcel Service,3,3,G,0.00,0.00,0.00,0.00,,164630125.00,164630125.00,0.00,,,0.00,,,,233135956.00,0.00,0.00,0.00,2382964.00,2382964.00,,1337.00,4981.00,5442.00
2022,1,1,19917,5X,United Parcel Service,16911,A,5X,United Parcel Service,3,3,K,0.00,0.00,0.00,0.00,,164630125.00,164630125.00,0.00,,,0.00,,,,233135956.00,0.00,0.00,0.00,2382964.00,2382964.00,,1337.00,4981.00,5442.00
2022,1,1,19917,5X,United Parcel Service,16911,A,5X,United Parcel Service,3,3,V,0.00,0.00,0.00,0.00,,127198.00,127198.00,0.00,,,0.00,,,,641916.00,0.00,0.00,0.00,8303.00,0.00,,4.00,17.00,19.00
2022,1,1,19917,5X,United Parcel Service,16911,A,5X,United Parcel Service,3,3,Z,0.00,0.00,0.00,0.00,,164757323.00,164757323.00,0.00,,,0.00,,,,233777872.00,0.00,0.00,0.00,2391267.00,2382964.00,,1341.00,4999.00,5461.00
2022,1,1,19917,5X,United Parcel Service,16912,L,5X,United Parcel Service,3,3,G,0.00,0.00,0.00,0.00,,31006812.00,31006812.00,0.00,,,0.00,,,,49709986.00,0.00,0.00,0.00,969008.00,969008.00,,781.00,2011.00,2312.00
2022,1,1,19917,5X,United Parcel Service,16912,L,5X,United Parcel Service,3,3,K,0.00,0.00,0.00,0.00,,31006812.00,31006812.00,0.00,,,0.00,,,,49709986.00,0.00,0.00,0.00,969008.00,969008.00,,781.00,2011.00,2312.00
2022,1,1,19917,5X,United Parcel Service,16912,L,5X,United Parcel Service,3,3,Z,0.00,0.00,0.00,0.00,,31006812.00,31006812.00,0.00,,,0.00,,,,49709986.00,0.00,0.00,0.00,969008.00,969008.00,,781.00,2011.00,2312.00
2022,1,1,19917,5X,United Parcel Service,16913,P,5X,United Parcel Service,3,3,G,0.00,0.00,0.00,0.00,,216143107.00,215957276.00,0.00,,,185832.00,,,,331500300.00,0.00,0.00,0.00,3261829.00,3261829.00,,1306.00,6693.00,7333.00
2022,1,1,19917,5X,United Parcel Service,16913,P,5X,United Parcel Service,3,3,K,0.00,0.00,0.00,0.00,,216143107.00,215957276.00,0.00,,,185832.00,,,,331500300.00,0.00,0.00,0.00,3261829.00,3261829.00,,1306.00,6693.00,7333.00
2022,1,1,19917,5X,United Parcel Service,16913,P,5X,United Parcel Service,3,3,Z,0.00,0.00,0.00,0.00,,216143107.00,215957276.00,0.00,,,185832.00,,,,331500300.00,0.00,0.00,0.00,3261829.00,3261829.00,,1306.00,6693.00,7333.00
2022,1,1,19930,AS,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,F,1643907.00,2369847097.00,0.00,2369847097.00,,240903716.00,2641665.00,236984710.00,,,1277341.00,,,,450691012.00,3456239574.00,3456239574.00,0.00,20479610.00,22478894.00,,15330.00,44903.00,51955.00
2022,1,1,19930,AS,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,G,0.00,0.00,0.00,0.00,,1983190.00,1298877.00,0.00,,,684313.00,,,,6223236.00,1652408.00,1652408.00,0.00,312224.00,348010.00,,553.00,734.00,914.00
2022,1,1,19930,AS,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,K,1643907.00,2369847097.00,0.00,2369847097.00,,242886906.00,3940542.00,236984710.00,,,1961654.00,,,,456914249.00,3457891982.00,3457891982.00,0.00,20791834.00,22826904.00,,15883.00,45637.00,52869.00
2022,1,1,19930,AS,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,L,8154.00,5177569.00,0.00,5177569.00,,519803.00,2046.00,517757.00,,,0.00,,,,1084909.00,8199146.00,8199146.00,0.00,53181.00,0.00,,93.00,125.00,156.00
2022,1,1,19930,AS,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,V,8154.00,5177569.00,0.00,5177569.00,,519803.00,2046.00,517757.00,,,0.00,,,,1084909.00,8199146.00,8199146.00,0.00,53181.00,0.00,,93.00,125.00,156.00
2022,1,1,19930,AS,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,Z,1652061.00,2375024666.00,0.00,2375024666.00,,243406708.00,3942588.00,237502467.00,,,1961654.00,,,,457999157.00,3466091128.00,3466091128.00,0.00,20845015.00,22826904.00,,15976.00,45762.00,53025.00
2022,1,1,19930,AS,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,3,F,165686.00,269264549.00,0.00,269264549.00,,26959017.00,32562.00,26926455.00,,,0.00,,,,49480905.00,382650513.00,382650513.00,0.00,2292835.00,2406241.00,,1444.00,4930.00,5564.00
2022,1,1,19930,AS,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,3,K,165686.00,269264549.00,0.00,269264549.00,,26959017.00,32562.00,26926455.00,,,0.00,,,,49480905.00,382650513.00,382650513.00,0.00,2292835.00,2406241.00,,1444.00,4930.00,5564.00
2022,1,1,19930,AS,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,3,L,1652.00,2150429.00,0.00,2150429.00,,215043.00,0.00,215043.00,,,0.00,,,,363554.00,2811154.00,2811154.00,0.00,15793.00,0.00,,13.00,35.00,42.00
2022,1,1,19930,AS,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,3,V,1652.00,2150429.00,0.00,2150429.00,,215043.00,0.00,215043.00,,,0.00,,,,363554.00,2811154.00,2811154.00,0.00,15793.00,0.00,,13.00,35.00,42.00
2022,1,1,19930,AS,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,3,Z,167338.00,271414978.00,0.00,271414978.00,,27174059.00,32562.00,27141498.00,,,0.00,,,,49844459.00,385461667.00,385461667.00,0.00,2308628.00,2406241.00,,1457.00,4965.00,5606.00
2022,1,1,19977,UA,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,F,4891332.00,6297222397.00,0.00,6297222397.00,,671850220.00,31584070.00,629722240.00,,,10543911.00,,,,1249009831.00,9136077398.00,9136077398.00,0.00,52090659.00,54750736.00,,43035.00,113702.00,133262.00
2022,1,1,19977,UA,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,K,4891332.00,6297222397.00,0.00,6297222397.00,,671850220.00,31584070.00,629722240.00,,,10543911.00,,,,1249009831.00,9136077398.00,9136077398.00,0.00,52090659.00,54750736.00,,43035.00,113702.00,133262.00
2022,1,1,19977,UA,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,L,7400.00,5575418.00,0.00,5575418.00,,806547.00,249005.00,557542.00,,,0.00,,,,1884156.00,13261320.00,13261320.00,0.00,63974.00,0.00,,94.00,145.00,176.00
2022,1,1,19977,UA,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,P,0.00,0.00,0.00,0.00,,369259.00,362917.00,0.00,,,6342.00,,,,1411730.00,0.00,0.00,0.00,37784.00,0.00,,9.00,70.00,74.00
2022,1,1,19977,UA,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,V,8546.00,7214063.00,0.00,7214063.00,,1411708.00,683960.00,721406.00,,,6342.00,,,,3584775.00,15274910.00,15274910.00,0.00,109543.00,0.00,,108.00,232.00,269.00
2022,1,1,19977,UA,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,Z,4899878.00,6304436460.00,0.00,6304436460.00,,673261929.00,32268030.00,630443646.00,,,10550253.00,,,,1252594606.00,9151352308.00,9151352308.00,0.00,52200202.00,54750736.00,,43143.00,113934.00,133531.00
2022,1,1,19977,UA,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3,F,374302.00,1868597734.00,0.00,1868597734.00,,300705064.00,108615815.00,186859773.00,,,5229476.00,,,,576550159.00,3138184539.00,3138184539.00,0.00,12383886.00,12768192.00,,2595.00,23682.00,25011.00
2022,1,1,19977,UA,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3,K,374302.00,1868597734.00,0.00,1868597734.00,,300705064.00,108615815.00,186859773.00,,,5229476.00,,,,576550159.00,3138184539.00,3138184539.00,0.00,12383886.00,12768192.00,,2595.00,23682.00,25011.00
2022,1,1,19977,UA,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3,P,0.00,0.00,0.00,0.00,,606207.00,524730.00,0.00,,,81478.00,,,,2259659.00,0.00,0.00,0.00,45277.00,0.00,,12.00,93.00,99.00
2022,1,1,19977,UA,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3,V,3463.00,12517708.00,0.00,12517708.00,,2590953.00,1257704.00,1251771.00,,,81478.00,,,,6262455.00,22537550.00,22537550.00,0.00,109670.00,0.00,,30.00,223.00,236.00
