YEAR,QUARTER,MONTH,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,SERVICE_CLASS,REV_PAX_ENP_110,REV_PAX_MILES_140,REV_PAX_MILES_COACH,REV_PAX_MILES_FIRST,NON_REV_PAX_MILES,REV_TON_MILES_240,REV_TON_MILES_FREIGHT_247,REV_TON_MILES_PAX_241,REV_TON_MILES_USPR_MAIL,REV_TON_MILES_USNONPR_MAIL,REV_TON_MILES_MAIL_249,REV_TON_MILES_FOREIGN_MAIL,REV_TON_MILES_EXPRESS_MAIL,NON_REV_TON_MILES,AVL_TON_MILES_280,AVL_SEAT_MILES_320,AVL_SEAT_MILES_FIRST,AVL_SEAT_MILES_COACH,REV_ACRFT_MILES_FLOWN_410,REV_ACRFT_MILES_SCH_430,REV_ACRFT_MILES_SCH_COMPLETED,REV_ACRFT_DEP_PERF_510,REV_ACRFT_HRS_AIRBORNE_610,ACRFT_HRS_RAMPTORAMP_630
2023,1,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,K,311268.00,117000393.00,0.00,117000393.00,,11745025.00,41121.00,11700039.00,,,3865.00,,,,20009247.00,155501852.00,155501852.00,0.00,2046077.00,2098326.00,,5343.00,5653.00,7554.00
2023,1,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,L,974.00,609724.00,0.00,609724.00,,61201.00,228.00,60972.00,,,0.00,,,,98532.00,761216.00,761216.00,0.00,10016.00,0.00,,16.00,24.00,29.00
2023,1,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,V,974.00,609724.00,0.00,609724.00,,61201.00,228.00,60972.00,,,0.00,,,,98532.00,761216.00,761216.00,0.00,10016.00,0.00,,16.00,24.00,29.00
2023,1,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,Z,312242.00,117610117.00,0.00,117610117.00,,11806226.00,41349.00,11761012.00,,,3865.00,,,,20107780.00,156263068.00,156263068.00,0.00,2056093.00,2098326.00,,5359.00,5678.00,7583.00
2023,1,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,F,805296.00,1045471668.00,0.00,1045471668.00,,116242632.00,11571946.00,104547167.00,,,123520.00,,,,220716048.00,1313062169.00,1313062169.00,0.00,5794976.00,5873444.00,,6606.00,12637.00,15006.00
2023,1,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,K,805296.00,1045471668.00,0.00,1045471668.00,,116242632.00,11571946.00,104547167.00,,,123520.00,,,,220716048.00,1313062169.00,1313062169.00,0.00,5794976.00,5873444.00,,6606.00,12637.00,15006.00
2023,1,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,V,693.00,1806651.00,0.00,1806651.00,,180665.00,0.00,180665.00,,,0.00,,,,416468.00,2174238.00,2174238.00,0.00,7821.00,0.00,,3.00,15.00,15.00
2023,1,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,Z,805989.00,1047278319.00,0.00,1047278319.00,,116423297.00,11571946.00,104727832.00,,,123520.00,,,,221132516.00,1315236407.00,1315236407.00,0.00,5802797.00,5873444.00,,6609.00,12651.00,15022.00
2023,1,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,F,59865.00,250456610.00,0.00,250456610.00,,30870985.00,5809583.00,25045661.00,,,15741.00,,,,75078962.00,391459862.00,391459862.00,0.00,1408129.00,1442135.00,,344.00,2771.00,2939.00
2023,1,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,K,59865.00,250456610.00,0.00,250456610.00,,30870985.00,5809583.00,25045661.00,,,15741.00,,,,75078962.00,391459862.00,391459862.00,0.00,1408129.00,1442135.00,,344.00,2771.00,2939.00
2023,1,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,Z,59865.00,250456610.00,0.00,250456610.00,,30870985.00,5809583.00,25045661.00,,,15741.00,,,,75078962.00,391459862.00,391459862.00,0.00,1408129.00,1442135.00,,344.00,2771.00,2939.00
2023,1,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,F,9757717.00,10037887865.00,0.00,10037887865.00,,1030280332.00,17753266.00,1003788787.00,,,8738280.00,,,,1730405362.00,12471227775.00,12471227775.00,0.00,71809542.00,72285539.00,,75319.00,162020.00,195489.00
2023,1,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,K,9757717.00,10037887865.00,0.00,10037887865.00,,1030280332.00,17753266.00,1003788787.00,,,8738280.00,,,,1730405362.00,12471227775.00,12471227775.00,0.00,71809542.00,72285539.00,,75319.00,162020.00,195489.00
2023,1,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,L,32503.00,27362634.00,0.00,27362634.00,,2790688.00,50318.00,2736263.00,,,4106.00,,,,15726337.00,61866292.00,61866292.00,0.00,607454.00,0.00,,953.00,1433.00,1792.00
2023,1,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,V,33316.00,29303496.00,0.00,29303496.00,,2984774.00,50318.00,2930350.00,,,4106.00,,,,16616726.00,67277482.00,67277482.00,0.00,628649.00,0.00,,965.00,1477.00,1841.00
2023,1,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,Z,9791033.00,10067191361.00,0.00,10067191361.00,,1033265106.00,17803584.00,1006719136.00,,,8742386.00,,,,1747022088.00,12538505257.00,12538505257.00,0.00,72438191.00,72285539.00,,76284.00,163497.00,197330.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,3,F,994134.00,1846312725.00,0.00,1846312725.00,,195691628.00,10720707.00,184631273.00,,,339649.00,,,,305869279.00,2127885324.00,2127885324.00,0.00,11001322.00,11015888.00,,6223.00,23226.00,26424.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,3,K,994134.00,1846312725.00,0.00,1846312725.00,,195691628.00,10720707.00,184631273.00,,,339649.00,,,,305869279.00,2127885324.00,2127885324.00,0.00,11001322.00,11015888.00,,6223.00,23226.00,26424.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,3,L,51.00,29886.00,0.00,29886.00,,3453.00,159.00,2989.00,,,306.00,,,,106492.00,282560.00,282560.00,0.00,5365.00,0.00,,4.00,13.00,14.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,3,V,51.00,29886.00,0.00,29886.00,,3453.00,159.00,2989.00,,,306.00,,,,106492.00,282560.00,282560.00,0.00,5365.00,0.00,,4.00,13.00,14.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,3,Z,994185.00,1846342611.00,0.00,1846342611.00,,195695082.00,10720866.00,184634261.00,,,339955.00,,,,305975771.00,2128167884.00,2128167884.00,0.00,11006687.00,11015888.00,,6227.00,23239.00,26439.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,3,3,F,590629.00,2559582223.00,0.00,2559582223.00,,312405225.00,54037639.00,255958222.00,,,2409364.00,,,,633610030.00,3542129193.00,3542129193.00,0.00,13746923.00,13826836.00,,3235.00,26981.00,28757.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,3,3,K,590629.00,2559582223.00,0.00,2559582223.00,,312405225.00,54037639.00,255958222.00,,,2409364.00,,,,633610030.00,3542129193.00,3542129193.00,0.00,13746923.00,13826836.00,,3235.00,26981.00,28757.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,3,3,L,,0.00,0.00,0.00,,0.00,0.00,0.00,,,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,3,3,V,568.00,1895062.00,0.00,1895062.00,,189506.00,0.00,189506.00,,,0.00,,,,681068.00,4058636.00,4058636.00,0.00,13852.00,0.00,,5.00,26.00,29.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,3,3,Z,591197.00,2561477285.00,0.00,2561477285.00,,312594731.00,54037639.00,256147729.00,,,2409364.00,,,,634291098.00,3546187829.00,3546187829.00,0.00,13760775.00,13826836.00,,3240.00,27008.00,28786.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,3,F,145910.00,912431854.00,0.00,912431854.00,,110415943.00,18074120.00,91243185.00,,,1098638.00,,,,195302386.00,1217356329.00,1217356329.00,0.00,4172089.00,4214734.00,,706.00,8071.00,8464.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,3,K,145910.00,912431854.00,0.00,912431854.00,,110415943.00,18074120.00,91243185.00,,,1098638.00,,,,195302386.00,1217356329.00,1217356329.00,0.00,4172089.00,4214734.00,,706.00,8071.00,8464.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,3,L,0.00,0.00,0.00,0.00,,143794.00,142001.00,0.00,,,1793.00,,,,1166784.00,0.00,0.00,0.00,25408.00,0.00,,4.00,49.00,52.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,3,V,0.00,0.00,0.00,0.00,,143794.00,142001.00,0.00,,,1793.00,,,,1166784.00,0.00,0.00,0.00,25408.00,0.00,,4.00,49.00,52.00
2023,1,1,19790,DL,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,3,Z,145910.00,912431854.00,0.00,912431854.00,,110559737.00,18216120.00,91243185.00,,,1100431.00,,,,196469170.00,1217356329.00,1217356329.00,0.00,4197497.00,4214734.00,,710.00,8120.00,8516.00
2023,1,1,19805,AA,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,F,9602353.00,9814583683.00,0.00,9814583683.00,,997338704.00,11699227.00,981458368.00,,,4181109.00,,,,1693955657.00,12678654850.00,12678654850.00,0.00,72160631.00,73433438.00,,74729.00,164176.00,198642.00
2023,1,1,19805,AA,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,K,9602353.00,9814583683.00,0.00,9814583683.00,,997338704.00,11699227.00,981458368.00,,,4181109.00,,,,1693955657.00,12678654850.00,12678654850.00,0.00,72160631.00,73433438.00,,74729.00,164176.00,198642.00
2023,1,1,19805,AA,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,L,2488.00,2818642.00,0.00,2818642.00,,281864.00,0.00,281864.00,,,0.00,,,,707545.00,3978966.00,3978966.00,0.00,15752.00,0.00,,14.00,34.00,39.00
2023,1,1,19805,AA,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,V,2488.00,2818642.00,0.00,2818642.00,,281864.00,0.00,281864.00,,,0.00,,,,707545.00,3978966.00,3978966.00,0.00,15752.00,0.00,,14.00,34.00,39.00
2023,1,1,19805,AA,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,Z,9604841.00,9817402325.00,0.00,9817402325.00,,997620568.00,11699227.00,981740233.00,,,4181109.00,,,,1694663202.00,12682633816.00,12682633816.00,0.00,72176383.00,73433438.00,,74743.00,164209.00,198680.00
2023,1,1,19805,AA,American Airlines Inc.,10049,A,AA,American Airlines Inc.,3,3,F,410108.00,1868848240.00,0.00,1868848240.00,,260327588.00,71114568.00,186884824.00,,,2328197.00,,,,532492811.00,2738788035.00,2738788035.00,0.00,10223323.00,10380597.00,,2285.00,19705.00,20950.00
2023,1,1,19805,AA,American Airlines Inc.,10049,A,AA,American Airlines Inc.,3,3,K,410108.00,1868848240.00,0.00,1868848240.00,,260327588.00,71114568.00,186884824.00,,,2328197.00,,,,532492811.00,2738788035.00,2738788035.00,0.00,10223323.00,10380597.00,,2285.00,19705.00,20950.00
2023,1,1,19805,AA,American Airlines Inc.,10049,A,AA,American Airlines Inc.,3,3,Z,410108.00,1868848240.00,0.00,1868848240.00,,260327588.00,71114568.00,186884824.00,,,2328197.00,,,,532492811.00,2738788035.00,2738788035.00,0.00,10223323.00,10380597.00,,2285.00,19705.00,20950.00
2023,1,1,19805,AA,American Airlines Inc.,10050,L,AA,American Airlines Inc.,3,3,F,2075603.00,3039978879.00,0.00,3039978879.00,,331807863.00,27038870.00,303997888.00,,,771106.00,,,,510557372.00,3534948162.00,3534948162.00,0.00,18658541.00,18798620.00,,14312.00,40025.00,46835.00
2023,1,1,19805,AA,American Airlines Inc.,10050,L,AA,American Airlines Inc.,3,3,K,2075603.00,3039978879.00,0.00,3039978879.00,,331807863.00,27038870.00,303997888.00,,,771106.00,,,,510557372.00,3534948162.00,3534948162.00,0.00,18658541.00,18798620.00,,14312.00,40025.00,46835.00
2023,1,1,19805,AA,American Airlines Inc.,10050,L,AA,American Airlines Inc.,3,3,Z,2075603.00,3039978879.00,0.00,3039978879.00,,331807863.00,27038870.00,303997888.00,,,771106.00,,,,510557372.00,3534948162.00,3534948162.00,0.00,18658541.00,18798620.00,,14312.00,40025.00,46835.00
2023,1,1,19805,AA,American Airlines Inc.,10052,P,AA,American Airlines Inc.,3,3,F,72453.00,491178135.00,0.00,491178135.00,,60692909.00,10686942.00,49117814.00,,,888153.00,,,,109985350.00,574823488.00,574823488.00,0.00,2134136.00,2209780.00,,331.00,3998.00,4180.00
2023,1,1,19805,AA,American Airlines Inc.,10052,P,AA,American Airlines Inc.,3,3,K,72453.00,491178135.00,0.00,491178135.00,,60692909.00,10686942.00,49117814.00,,,888153.00,,,,109985350.00,574823488.00,574823488.00,0.00,2134136.00,2209780.00,,331.00,3998.00,4180.00
2023,1,1,19805,AA,American Airlines Inc.,10052,P,AA,American Airlines Inc.,3,3,Z,72453.00,491178135.00,0.00,491178135.00,,60692909.00,10686942.00,49117814.00,,,888153.00,,,,109985350.00,574823488.00,574823488.00,0.00,2134136.00,2209780.00,,331.00,3998.00,4180.00
2023,1,1,19874,8C,Air Transport International,06029,D,8C,Air Transport International,2,2,P,0.00,0.00,0.00,0.00,,102541353.00,102541353.00,0.00,,,0.00,,,,196096715.00,0.00,0.00,0.00,3270810.00,0.00,,2820.00,7246.00,8472.00
2023,1,1,19874,8C,Air Transport International,06029,D,8C,Air Transport International,2,2,V,553.00,480411.00,0.00,480411.00,,103642403.00,103594362.00,48041.00,,,0.00,,,,199242489.00,950856.00,950856.00,0.00,3337670.00,0.00,,2905.00,7408.00,8663.00
2023,1,1,19874,8C,Air Transport International,06029,D,8C,Air Transport International,2,2,Z,553.00,480411.00,0.00,480411.00,,103642403.00,103594362.00,48041.00,,,0.00,,,,199242489.00,950856.00,950856.00,0.00,3337670.00,0.00,,2905.00,7408.00,8663.00
2023,1,1,19874,8C,Air Transport International,16028,A,8C,Air Transport International,2,2,P,0.00,0.00,0.00,0.00,,413713.00,413713.00,0.00,,,0.00,,,,1170284.00,0.00,0.00,0.00,19029.00,0.00,,5.00,39.00,41.00
2023,1,1,19874,8C,Air Transport International,16028,A,8C,Air Transport International,2,2,V,1572.00,3781398.00,0.00,3781398.00,,3384631.00,3006491.00,378140.00,,,0.00,,,,9381129.00,8919162.00,8919162.00,0.00,268215.00,0.00,,100.00,557.00,588.00
2023,1,1,19874,8C,Air Transport International,16028,A,8C,Air Transport International,2,2,Z,1572.00,3781398.00,0.00,3781398.00,,3384631.00,3006491.00,378140.00,,,0.00,,,,9381129.00,8919162.00,8919162.00,0.00,268215.00,0.00,,100.00,557.00,588.00
2023,1,1,19917,5X,United Parcel Service,06910,D,5X,United Parcel Service,3,3,G,0.00,0.00,0.00,0.00,,358096355.00,336410952.00,0.00,,,21685402.00,,,,776166479.00,0.00,0.00,0.00,11503859.00,11503859.00,,12056.00,25215.00,29260.00
2023,1,1,19917,5X,United Parcel Service,06910,D,5X,United Parcel Service,3,3,K,0.00,0.00,0.00,0.00,,358096355.00,336410952.00,0.00,,,21685402.00,,,,776166479.00,0.00,0.00,0.00,11503859.00,11503859.00,,12056.00,25215.00,29260.00
2023,1,1,19917,5X,United Parcel Service,06910,D,5X,United Parcel Service,3,3,V,0.00,0.00,0.00,0.00,,5222.00,5222.00,0.00,,,0.00,,,,226451.00,0.00,0.00,0.00,2202.00,0.00,,4.00,6.00,7.00
2023,1,1,19917,5X,United Parcel Service,06910,D,5X,United Parcel Service,3,3,Z,0.00,0.00,0.00,0.00,,358101576.00,336416174.00,0.00,,,21685402.00,,,,776392930.00,0.00,0.00,0.00,11506061.00,11503859.00,,12060.00,25220.00,29267.00
2023,1,1,19917,5X,United Parcel Service,16911,A,5X,United Parcel Service,3,3,G,0.00,0.00,0.00,0.00,,182281901.00,182281622.00,0.00,,,279.00,,,,257196617.00,0.00,0.00,0.00,2749043.00,2749043.00,,1521.00,5747.00,6282.00
2023,1,1,19917,5X,United Parcel Service,16911,A,5X,United Parcel Service,3,3,K,0.00,0.00,0.00,0.00,,182281901.00,182281622.00,0.00,,,279.00,,,,257196617.00,0.00,0.00,0.00,2749043.00,2749043.00,,1521.00,5747.00,6282.00
2023,1,1,19917,5X,United Parcel Service,16911,A,5X,United Parcel Service,3,3,V,0.00,0.00,0.00,0.00,,210798.00,210798.00,0.00,,,0.00,,,,2142871.00,0.00,0.00,0.00,22891.00,0.00,,8.00,47.00,50.00
2023,1,1,19917,5X,United Parcel Service,16911,A,5X,United Parcel Service,3,3,Z,0.00,0.00,0.00,0.00,,182492698.00,182492420.00,0.00,,,279.00,,,,259339487.00,0.00,0.00,0.00,2771934.00,2749043.00,,1529.00,5794.00,6332.00
2023,1,1,19917,5X,United Parcel Service,16912,L,5X,United Parcel Service,3,3,G,0.00,0.00,0.00,0.00,,30703263.00,30703263.00,0.00,,,0.00,,,,48645590.00,0.00,0.00,0.00,957389.00,957389.00,,759.00,1990.00,2262.00
2023,1,1,19917,5X,United Parcel Service,16912,L,5X,United Parcel Service,3,3,K,0.00,0.00,0.00,0.00,,30703263.00,30703263.00,0.00,,,0.00,,,,48645590.00,0.00,0.00,0.00,957389.00,957389.00,,759.00,1990.00,2262.00
2023,1,1,19917,5X,United Parcel Service,16912,L,5X,United Parcel Service,3,3,Z,0.00,0.00,0.00,0.00,,30703263.00,30703263.00,0.00,,,0.00,,,,48645590.00,0.00,0.00,0.00,957389.00,957389.00,,759.00,1990.00,2262.00
2023,1,1,19917,5X,United Parcel Service,16913,P,5X,United Parcel Service,3,3,G,0.00,0.00,0.00,0.00,,197506377.00,197365873.00,0.00,,,140504.00,,,,333459096.00,0.00,0.00,0.00,3061323.00,3061323.00,,1135.00,6236.00,6808.00
2023,1,1,19917,5X,United Parcel Service,16913,P,5X,United Parcel Service,3,3,K,0.00,0.00,0.00,0.00,,197506377.00,197365873.00,0.00,,,140504.00,,,,333459096.00,0.00,0.00,0.00,3061323.00,3061323.00,,1135.00,6236.00,6808.00
2023,1,1,19917,5X,United Parcel Service,16913,P,5X,United Parcel Service,3,3,Z,0.00,0.00,0.00,0.00,,197506377.00,197365873.00,0.00,,,140504.00,,,,333459096.00,0.00,0.00,0.00,3061323.00,3061323.00,,1135.00,6236.00,6808.00
2023,1,1,19930,AS,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,F,2328815.00,3429129561.00,0.00,3429129561.00,,347414625.00,3664552.00,342912956.00,,,837117.00,,,,592364885.00,4549244772.00,4549244772.00,0.00,26536033.00,27265865.00,,19602.00,58012.00,67285.00
2023,1,1,19930,AS,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,G,0.00,0.00,0.00,0.00,,1463986.00,961929.00,0.00,,,502057.00,,,,5250743.00,10953702.00,10953702.00,0.00,259623.00,313766.00,,456.00,616.00,778.00
2023,1,1,19930,AS,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,K,2328815.00,3429129561.00,0.00,3429129561.00,,348878610.00,4626480.00,342912956.00,,,1339174.00,,,,597615628.00,4560198474.00,4560198474.00,0.00,26795656.00,27579631.00,,20058.00,58627.00,68062.00
2023,1,1,19930,AS,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,L,8192.00,5451508.00,0.00,5451508.00,,546443.00,1292.00,545151.00,,,0.00,,,,994624.00,7510456.00,7510456.00,0.00,51342.00,0.00,,87.00,118.00,145.00
2023,1,1,19930,AS,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,V,8192.00,5451508.00,0.00,5451508.00,,546443.00,1292.00,545151.00,,,0.00,,,,994624.00,7510456.00,7510456.00,0.00,51342.00,0.00,,87.00,118.00,145.00
2023,1,1,19930,AS,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,Z,2337007.00,3434581069.00,0.00,3434581069.00,,349425054.00,4627773.00,343458107.00,,,1339174.00,,,,598610252.00,4567708930.00,4567708930.00,0.00,26846998.00,27579631.00,,20145.00,58746.00,68208.00
2023,1,1,19930,AS,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,3,F,204997.00,343238662.00,0.00,343238662.00,,34357351.00,33485.00,34323866.00,,,0.00,,,,50897978.00,388463632.00,388463632.00,0.00,2230813.00,2292648.00,,1361.00,4766.00,5406.00
2023,1,1,19930,AS,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,3,K,204997.00,343238662.00,0.00,343238662.00,,34357351.00,33485.00,34323866.00,,,0.00,,,,50897978.00,388463632.00,388463632.00,0.00,2230813.00,2292648.00,,1361.00,4766.00,5406.00
2023,1,1,19930,AS,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,3,L,2010.00,2698975.00,0.00,2698975.00,,269898.00,0.00,269898.00,,,0.00,,,,432678.00,3362420.00,3362420.00,0.00,18890.00,0.00,,14.00,41.00,47.00
2023,1,1,19930,AS,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,3,V,2010.00,2698975.00,0.00,2698975.00,,269898.00,0.00,269898.00,,,0.00,,,,432678.00,3362420.00,3362420.00,0.00,18890.00,0.00,,14.00,41.00,47.00
2023,1,1,19930,AS,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,3,Z,207007.00,345937637.00,0.00,345937637.00,,34627248.00,33485.00,34593764.00,,,0.00,,,,51330656.00,391826052.00,391826052.00,0.00,2249703.00,2292648.00,,1375.00,4807.00,5453.00
2023,1,1,19977,UA,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,F,7612639.00,9258981001.00,0.00,9258981001.00,,959916005.00,25075698.00,925898100.00,,,8942206.00,,,,1541430795.00,11666676901.00,11666676901.00,0.00,64340722.00,64661891.00,,57231.00,142131.00,170240.00
2023,1,1,19977,UA,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,K,7612639.00,9258981001.00,0.00,9258981001.00,,959916005.00,25075698.00,925898100.00,,,8942206.00,,,,1541430795.00,11666676901.00,11666676901.00,0.00,64340722.00,64661891.00,,57231.00,142131.00,170240.00
2023,1,1,19977,UA,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,L,4915.00,5144336.00,0.00,5144336.00,,734214.00,219781.00,514434.00,,,0.00,,,,1192986.00,7626423.00,7626423.00,0.00,31523.00,0.00,,35.00,68.00,81.00
